primary_key,codes,year,vt_euros
3430,11D170401,2019,477849
3431,11D170401,1999,446513
3432,11D170401,2009,299541
3433,11D170402,2019,591891
3434,11D170402,1999,598309
3435,11D170402,2009,370589
3436,11D170408,2019,1186385
3437,11D170408,1999,1110918
3438,11D170408,2009,748091
3439,11D170403,2019,707605
3440,11D170403,1999,532980
3441,11D170403,2009,454320
3442,11D170407,2019,1415849
3443,11D170407,1999,1614149
3444,11D170407,2009,874699
3445,11D1807,2019,18841759
3446,11D1807,1999,11727870
3447,11D1807,2009,8733278
3448,11D180702,2019,2671671
3449,11D180702,1999,3372988
3450,11D180702,2009,2291512
3451,11D180703,2019,627195
3452,11D180703,1999,543553
3453,11D180703,2009,358858
3454,11D180705,2019,200456
3455,11D180705,1999,164752
3456,11D180705,2009,78735
3457,11D180706,2019,209063
3458,11D180706,1999,315652
3459,11D180706,2009,169765
3460,11D180707,2019,1989843
3461,11D180707,1999,492847
3462,11D180707,2009,876663
3463,11D180708,2019,325863
3464,11D180708,1999,212325
3465,11D180708,2009,91964
3466,11D180709,2019,4609337
3467,11D180709,1999,1383033
3468,11D180709,2009,1547427
3469,11D180710,2019,928883
3470,11D180710,1999,547017
3471,11D180710,2009,603897
3472,11D180713,2019,1037996
3473,11D180713,1999,554327
3474,11D180713,2009,462896
3475,11D180716,2019,2354320
3476,11D180716,1999,1220433
3477,11D180716,2009,680644
3478,11D180717,2019,454323
3479,11D180717,1999,247637
3480,11D180717,2009,139237
3481,11D180719,2019,1126512
3482,11D180719,1999,555928
3483,11D180719,2009,386186
3484,11D180721,2019,320378
3485,11D180721,1999,169986
3486,11D180721,2009,103902
3487,11D180722,2019,377058
3488,11D180722,1999,734447
3489,11D180722,2009,444386
3490,11D180723,2019,739377
3491,11D180723,1999,878414
3492,11D180723,2009,310987
3493,11D180720,2019,869484
3494,11D180720,1999,334531
3495,11D180720,2009,186218
3496,11D1707,2019,7901435
3497,11D1707,1999,7937584
3498,11D1707,2009,6052888
3499,11D170701,2019,2994391
3500,11D170701,1999,2991241
3501,11D170701,2009,2647059
3502,11D170703,2019,162900
3503,11D170703,1999,334127
3504,11D170703,2009,185007
3505,11D170704,2019,1141540
3506,11D170704,1999,973160
3507,11D170704,2009,735989
3508,11D170705,2019,886394
3509,11D170705,1999,900129
3510,11D170705,2009,645411
3511,11D170710,2019,350163
3512,11D170710,1999,354790
3513,11D170710,2009,232749
3514,11D170711,2019,1889607
3515,11D170711,1999,1810314
3516,11D170711,2009,1161612
3517,11D170708,2019,476439
3518,11D170708,1999,573823
3519,11D170708,2009,445060
3520,11D1812,2019,6255930
3521,11D1812,1999,4603580
3522,11D1812,2009,3300543
3523,11D181202,2019,645788
3524,11D181202,1999,371992
3525,11D181202,2009,222938
3526,11D181203,2019,444279
3527,11D181203,1999,188785
3528,11D181203,2009,242073
3529,11D181207,2019,1152998
3530,11D181207,1999,938018
3531,11D181207,2009,619616
3532,11D181208,2019,723747
3533,11D181208,1999,723860
3534,11D181208,2009,338108
3535,11D181209,2019,765422
3536,11D181209,1999,861799
3537,11D181209,2009,381868
3538,11D181210,2019,1288799
3539,11D181210,1999,652551
3540,11D181210,2009,567933
3541,11D181211,2019,1234897
3542,11D181211,1999,866574
3543,11D181211,2009,928007
3544,11D1708,2019,14817971
3545,11D1708,1999,13191083
3546,11D1708,2009,9653480
3547,11D170802,2019,648057
3548,11D170802,1999,509279
3549,11D170802,2009,286343
3550,11D170805,2019,1002285
3551,11D170805,1999,993986
3552,11D170805,2009,469748
3553,11D170809,2019,1157377
3554,11D170809,1999,1860569
3555,11D170809,2009,933651
3556,11D170813,2019,2972457
3557,11D170813,1999,2029552
3558,11D170813,2009,1554153
3559,11D170814,2019,1101932
3560,11D170814,1999,861214
3561,11D170814,2009,747658
3562,11D170815,2019,1849873
3563,11D170815,1999,1636496
3564,11D170815,2009,1454624
3565,11D170816,2019,4448899
3566,11D170816,1999,3811920
3567,11D170816,2009,3228744
3568,11D170810,2019,1637091
3569,11D170810,1999,1488066
3570,11D170810,2009,978558
3571,11D1710,2019,13374437
3572,11D1710,1999,10220822
3573,11D1710,2009,8975294
3574,11D171001,2019,1224665
3575,11D171001,1999,1221217
3576,11D171001,2009,789310
3577,11D171002,2019,2314240
3578,11D171002,1999,1547631
3579,11D171002,2009,1347684
3580,11D171004,2019,1775405
3581,11D171004,1999,1172770
3582,11D171004,2009,1071697
3583,11D171007,2019,901429
3584,11D171007,1999,891123
3585,11D171007,2009,743690
3586,11D171005,2019,160166
3587,11D171005,1999,139921
3588,11D171005,2009,130444
3589,11D171009,2019,772257
3590,11D171009,1999,968942
3591,11D171009,2009,593910
3592,11D171011,2019,222240
3593,11D171011,1999,198381
3594,11D171011,2009,108809
3595,11D171013,2019,387810
3596,11D171013,1999,284409
3597,11D171013,2009,165106
3598,11D171014,2019,1001180
3599,11D171014,1999,415511
3600,11D171014,2009,728728
3601,11D171016,2019,2107170
3602,11D171016,1999,1352094
3603,11D171016,2009,1578915
3604,11D171017,2019,1609519
3605,11D171017,1999,1104493
3606,11D171017,2009,1129160
3607,11D171015,2019,898355
3608,11D171015,1999,924331
3609,11D171015,2009,587840
3610,11D1711,2019,10080854
3611,11D1711,1999,9624968
3612,11D1711,2009,6945435
3613,11D171101,2019,799548
3614,11D171101,1999,986700
3615,11D171101,2009,656704
3616,11D171102,2019,2245211
3617,11D171102,1999,1726154
3618,11D171102,2009,1426699
3619,11D171103,2019,776887
3620,11D171103,1999,839031
3621,11D171103,2009,530246
3622,11D171106,2019,818065
3623,11D171106,1999,782522
3624,11D171106,2009,420112
3625,11D171110,2019,1336614
3626,11D171110,1999,1239419
3627,11D171110,2009,953902
3628,11D171111,2019,3381842
3629,11D171111,1999,3216118
3630,11D171111,2009,2410084
3631,11D171112,2019,722687
3632,11D171112,1999,835025
3633,11D171112,2009,547688
3634,11D1815,2019,31310175
3635,11D1815,1999,24057601
3636,11D1815,2009,20962231
3637,11D181501,2019,1552436
3638,11D181501,1999,1755721
3639,11D181501,2009,1165171
3640,11D181502,2019,7127543
3641,11D181502,1999,5999473
3642,11D181502,2009,5517863
3643,11D181504,2019,1701057
3644,11D181504,1999,1508341
3645,11D181504,2009,1084963
3646,11D181505,2019,1569712
3647,11D181505,1999,927056
3648,11D181505,2009,633458
3649,11D181507,2019,603271
3650,11D181507,1999,813429
3651,11D181507,2009,730306
3652,11D181509,2019,2345220
3653,11D181509,1999,2126705
3654,11D181509,2009,2847853
3655,11D181515,2019,9169890
3656,11D181515,1999,4535375
3657,11D181515,2009,4480274
3658,11D181516,2019,1837779
3659,11D181516,1999,2341342
3660,11D181516,2009,1223604
3661,11D181517,2019,2924256
3662,11D181517,1999,1788118
3663,11D181517,2009,1906999
3664,11D181511,2019,1874731
3665,11D181511,1999,1609391
3666,11D181511,2009,953478
3667,11D181512,2019,604280
3668,11D181512,1999,652649
3669,11D181512,2009,418263
3670,11D1818,2019,10402381
3671,11D1818,1999,6751739
3672,11D1818,2009,6111064
3673,11D181801,2019,373863
3674,11D181801,1999,224291
3675,11D181801,2009,179106
3676,11D181802,2019,996439
3677,11D181802,1999,405944
3678,11D181802,2009,555812
3679,11D181803,2019,262477
3680,11D181803,1999,313161
3681,11D181803,2009,147080
3682,11D181804,2019,463634
3683,11D181804,1999,420603
3684,11D181804,2009,319616
3685,11D181806,2019,375587
3686,11D181806,1999,290426
3687,11D181806,2009,209474
3688,11D181810,2019,903846
3689,11D181810,1999,284309
3690,11D181810,2009,447876
3691,11D181811,2019,154235
3692,11D181811,1999,185620
3693,11D181811,2009,247877
3694,11D181814,2019,1302781
3695,11D181814,1999,472446
3696,11D181814,2009,1218390
3697,11D181818,2019,1073405
3698,11D181818,1999,1254061
3699,11D181818,2009,590009
3700,11D181819,2019,1197805
3701,11D181819,1999,537130
3702,11D181819,2009,487384
3703,11D181820,2019,421260
3704,11D181820,1999,494428
3705,11D181820,2009,258886
3706,11D181821,2019,2386944
3707,11D181821,1999,1374467
3708,11D181821,2009,1188873
3709,11D181817,2019,490106
3710,11D181817,1999,494854
3711,11D181817,2009,260681
3712,11D1819,2019,8744619
3713,11D1819,1999,9086996
3714,11D1819,2009,6455494
3715,11D181901,2019,909941
3716,11D181901,1999,1141554
3717,11D181901,2009,1038702
3718,11D181902,2019,183738
3719,11D181902,1999,240923
3720,11D181902,2009,129823
3721,11D181904,2019,345963
3722,11D181904,1999,266804
3723,11D181904,2009,183919
3724,11D181905,2019,741868
3725,11D181905,1999,778981
3726,11D181905,2009,458635
3727,11D181906,2019,272912
3728,11D181906,1999,114107
3729,11D181906,2009,80976
3730,11D181908,2019,84868
3731,11D181908,1999,110549
3732,11D181908,2009,104118
3733,11D181913,2019,1315111
3734,11D181913,1999,892904
3735,11D181913,2009,570568
3736,11D181914,2019,401006
3737,11D181914,1999,717930
3738,11D181914,2009,319517
3739,11D181918,2019,1782798
3740,11D181918,1999,1245781
3741,11D181918,2009,1106125
3742,11D181919,2019,204462
3743,11D181919,1999,162585
3744,11D181919,2009,240933
3745,11D181920,2019,607349
3746,11D181920,1999,146745
3747,11D181920,2009,131511
3748,11D181921,2019,974852
3749,11D181921,1999,1233401
3750,11D181921,2009,681743
3751,11D181917,2019,919750
3752,11D181917,1999,2034732
3753,11D181917,2009,1408924
3754,11D1820,2019,11428273
3755,11D1820,1999,7219740
3756,11D1820,2009,3590541
3757,11D182004,2019,890401
3758,11D182004,1999,1432604
3759,11D182004,2009,219820
3760,11D182005,2019,2446511
3761,11D182005,1999,1199573
3762,11D182005,2009,442969
3763,11D182006,2019,807237
3764,11D182006,1999,658343
3765,11D182006,2009,649199
3766,11D182011,2019,2754149
3767,11D182011,1999,747966
3768,11D182011,2009,501421
3769,11D182012,2019,1408442
3770,11D182012,1999,1288266
3771,11D182012,2009,703877
3772,11D182013,2019,2895646
3773,11D182013,1999,1626736
3774,11D182013,2009,927280
3775,11D182009,2019,225887
3776,11D182009,1999,266251
3777,11D182009,2009,145975
3778,11D0409,2019,16594125
3779,11D0409,1999,14085044
3780,11D0409,2009,10602675
3781,11D040901,2019,1014901
3782,11D040901,1999,1107099
3783,11D040901,2009,628570
3784,11D040903,2019,946390
3785,11D040903,1999,801528
3786,11D040903,2009,620770
3787,11D040905,2019,1197129
3788,11D040905,1999,1432936
3789,11D040905,2009,652851
3790,11D040906,2019,420456
3791,11D040906,1999,272054
3792,11D040906,2009,331687
3793,11D040909,2019,1665221
3794,11D040909,1999,1294482
3795,11D040909,2009,994559
3796,11D040910,2019,676068
3797,11D040910,1999,504694
3798,11D040910,2009,533801
3799,11D040911,2019,1418678
3800,11D040911,1999,1327679
3801,11D040911,2009,994538
3802,11D040913,2019,626792
3803,11D040913,1999,833397
3804,11D040913,2009,543955
3805,11D040916,2019,2219533
3806,11D040916,1999,950288
3807,11D040916,2009,1300634
3808,11D040918,2019,1584708
3809,11D040918,1999,1597315
3810,11D040918,2009,1162089
3811,11D040919,2019,1113520
3812,11D040919,1999,1168335
3813,11D040919,2009,955946
3814,11D040920,2019,900516
3815,11D040920,1999,1068308
3816,11D040920,2009,587813
3817,11D040921,2019,2810213
3818,11D040921,1999,1726929
3819,11D040921,2009,1295463
3820,11D0914,2019,23883958
3821,11D0914,1999,19636906
3822,11D0914,2009,15527029
3823,11D091401,2019,1801465
3824,11D091401,1999,1911808
3825,11D091401,2009,1730999
3826,11D091402,2019,1900300
3827,11D091402,1999,1065608
3828,11D091402,2009,1106829
3829,11D091403,2019,2031994
3830,11D091403,1999,1346005
3831,11D091403,2009,1409943
3832,11D091404,2019,1349442
3833,11D091404,1999,1209564
3834,11D091404,2009,870202
3835,11D091405,2019,548698
3836,11D091405,1999,693847
3837,11D091405,2009,407893
3838,11D091418,2019,2124501
3839,11D091418,1999,1747461
3840,11D091418,2009,1412872
3841,11D091407,2019,900340
3842,11D091407,1999,1127124
3843,11D091407,2009,958933
3844,11D091410,2019,2219199
3845,11D091410,1999,1683055
3846,11D091410,2009,952438
3847,11D091411,2019,1823035
3848,11D091411,1999,1319716
3849,11D091411,2009,1034519
3850,11D091412,2019,856771
3851,11D091412,1999,1036796
3852,11D091412,2009,664970
3853,11D091414,2019,1111808
3854,11D091414,1999,702353
3855,11D091414,2009,693177
3856,11D091415,2019,1207364
3857,11D091415,1999,1419013
3858,11D091415,2009,661268
3859,11D091416,2019,465393
3860,11D091416,1999,659560
3861,11D091416,2009,373697
3862,11D091419,2019,5543648
3863,11D091419,1999,3714996
3864,11D091419,2009,3249289
3865,11D1714,2019,16059139
3866,11D1714,1999,15314177
3867,11D1714,2009,12748739
3868,11D171401,2019,1580250
3869,11D171401,1999,1602747
3870,11D171401,2009,1458503
3871,11D171403,2019,734751
3872,11D171403,1999,498586
3873,11D171403,2009,555872
3874,11D171404,2019,425763
3875,11D171404,1999,135858
3876,11D171404,2009,59074
3877,11D171406,2019,1072257
3878,11D171406,1999,1548689
3879,11D171406,2009,1411552
3880,11D171409,2019,1060162
3881,11D171409,1999,1300162
3882,11D171409,2009,833609
3883,11D171410,2019,1502466
3884,11D171410,1999,1337134
3885,11D171410,2009,1255736
3886,11D171414,2019,202324
3887,11D171414,1999,202435
3888,11D171414,2009,226618
3889,11D171415,2019,432441
3890,11D171415,1999,431010
3891,11D171415,2009,187467
3892,11D171416,2019,520525
3893,11D171416,1999,446102
3894,11D171416,2009,362778
3895,11D171420,2019,513922
3896,11D171420,1999,257784
3897,11D171420,2009,148459
3898,11D171426,2019,319278
3899,11D171426,1999,430712
3900,11D171426,2009,382173
3901,11D171431,2019,1027232
3902,11D171431,1999,796267
3903,11D171431,2009,835472
3904,11D171432,2019,921904
3905,11D171432,1999,682337
3906,11D171432,2009,602169
3907,11D171433,2019,1180808
3908,11D171433,1999,964863
3909,11D171433,2009,556881
3910,11D171434,2019,607881
3911,11D171434,1999,920708
3912,11D171434,2009,574993
3913,11D171435,2019,2060799
3914,11D171435,1999,1609755
3915,11D171435,2009,1409455
3916,11D171436,2019,768911
3917,11D171436,1999,795810
3918,11D171436,2009,860486
3919,11D171437,2019,512244
3920,11D171437,1999,711319
3921,11D171437,2009,389738
3922,11D171429,2019,452289
3923,11D171429,1999,482374
3924,11D171429,2009,466720
3925,11D171438,2019,162932
3926,11D171438,1999,159526
3927,11D171438,2009,170985
3928,11E,2019,198481099
3929,11E,1999,150189780
3930,11E,2009,131200720
3931,11E0401,2019,10164750
3932,11E0401,1999,8711998
3933,11E0401,2009,6051206
3934,11E040102,2019,1713015
3935,11E040102,1999,1771331
3936,11E040102,2009,1053209
3937,11E040103,2019,466393
3938,11E040103,1999,370633
3939,11E040103,2009,323486
3940,11E040111,2019,1063856
3941,11E040111,1999,836139
3942,11E040111,2009,482877
3943,11E040121,2019,1001692
3944,11E040121,1999,650134
3945,11E040121,2009,597845
3946,11E040122,2019,1138290
3947,11E040122,1999,1128719
3948,11E040122,2009,758563
3949,11E040123,2019,777952
3950,11E040123,1999,700943
3951,11E040123,2009,395533
3952,11E040124,2019,883288
3953,11E040124,1999,510724
3954,11E040124,2009,460014
3955,11E040125,2019,621400
3956,11E040125,1999,742718
3957,11E040125,2009,438332
3958,11E040126,2019,492996
3959,11E040126,1999,361934
3960,11E040126,2009,246147
3961,11E040118,2019,954582
3962,11E040118,1999,694940
3963,11E040118,2009,591471
3964,11E040119,2019,817448
3965,11E040119,1999,590611
3966,11E040119,2009,432958
3967,11E040120,2019,233839
3968,11E040120,1999,353172
3969,11E040120,2009,270772
3970,11E0402,2019,36469155
3971,11E0402,1999,26702934
3972,11E0402,2009,20179701
3973,11E040201,2019,463629
3974,11E040201,1999,277143
3975,11E040201,2009,290190
3976,11E040203,2019,600472
3977,11E040203,1999,488474
3978,11E040203,2009,313989
3979,11E040204,2019,1137415
3980,11E040204,1999,802302
3981,11E040204,2009,682019
3982,11E040206,2019,1083511
3983,11E040206,1999,517823
3984,11E040206,2009,412116
3985,11E040209,2019,670948
3986,11E040209,1999,774949
3987,11E040209,2009,508083
3988,11E040210,2019,661296
3989,11E040210,1999,620739
3990,11E040210,2009,481837
3991,11E040212,2019,729470
3992,11E040212,1999,589664
3993,11E040212,2009,460078
3994,11E040213,2019,1172720
3995,11E040213,1999,819590
3996,11E040213,2009,616535
3997,11E040215,2019,294291
3998,11E040215,1999,209157
3999,11E040215,2009,131129
4000,11E040216,2019,684070
4001,11E040216,1999,435726
4002,11E040216,2009,262043
4003,11E040217,2019,612092
4004,11E040217,1999,375936
4005,11E040217,2009,235233
4006,11E040218,2019,758750
4007,11E040218,1999,876403
4008,11E040218,2009,626083
4009,11E040219,2019,1176898
4010,11E040219,1999,891333
4011,11E040219,2009,743978
4012,11E040221,2019,535019
4013,11E040221,1999,534472
4014,11E040221,2009,378057
4015,11E040224,2019,454254
4016,11E040224,1999,447275
4017,11E040224,2009,278823
4018,11E040225,2019,604257
4019,11E040225,1999,565426
4020,11E040225,2009,326009
4021,11E040226,2019,937417
4022,11E040226,1999,460903
4023,11E040226,2009,451874
4024,11E040229,2019,1238619
4025,11E040229,1999,889419
4026,11E040229,2009,505017
4027,11E040230,2019,1194157
4028,11E040230,1999,623051
4029,11E040230,2009,586852
4030,11E040232,2019,588335
4031,11E040232,1999,455928
4032,11E040232,2009,297770
4033,11E040233,2019,531884
4034,11E040233,1999,411062
4035,11E040233,2009,338955
4036,11E040234,2019,784229
4037,11E040234,1999,388924
4038,11E040234,2009,299345
4039,11E040236,2019,823220
4040,11E040236,1999,732784
4041,11E040236,2009,714392
4042,11E040239,2019,1534085
4043,11E040239,1999,815586
4044,11E040239,2009,650132
4045,11E040240,2019,603675
4046,11E040240,1999,486542
4047,11E040240,2009,453390
4048,11E040241,2019,379182
4049,11E040241,1999,170307
4050,11E040241,2009,157420
4051,11E040244,2019,433970
4052,11E040244,1999,476834
4053,11E040244,2009,283298
4054,11E040246,2019,743152
4055,11E040246,1999,633750
4056,11E040246,2009,475633
4057,11E040247,2019,1619750
4058,11E040247,1999,799163
4059,11E040247,2009,591912
4060,11E040248,2019,617536
4061,11E040248,1999,472464
4062,11E040248,2009,580857
4063,11E040250,2019,779733
4064,11E040250,1999,530127
4065,11E040250,2009,442375
4066,11E040251,2019,711667
4067,11E040251,1999,654831
4068,11E040251,2009,511442
4069,11E040252,2019,2374436
4070,11E040252,1999,1954762
4071,11E040252,2009,1354346
4072,11E040253,2019,2156555
4073,11E040253,1999,1686913
4074,11E040253,2009,1250235
4075,11E040254,2019,796466
4076,11E040254,1999,595943
4077,11E040254,2009,399070
4078,11E040255,2019,1651058
4079,11E040255,1999,1255567
4080,11E040255,2009,875355
4081,11E040256,2019,1850338
4082,11E040256,1999,1351393
4083,11E040256,2009,888451
4084,11E040257,2019,1462780
4085,11E040257,1999,1005384
4086,11E040257,2009,817663
4087,11E040249,2019,1017823
4088,11E040249,1999,624886
4089,11E040249,2009,507714
4090,11E0405,2019,25536668
4091,11E0405,1999,17352829
4092,11E0405,2009,14750382
4093,11E040502,2019,749860
4094,11E040502,1999,415576
4095,11E040502,2009,483326
4096,11E040503,2019,789538
4097,11E040503,1999,663197
4098,11E040503,2009,323955
4099,11E040507,2019,273716
4100,11E040507,1999,294744
4101,11E040507,2009,205385
4102,11E040509,2019,635350
4103,11E040509,1999,398629
4104,11E040509,2009,800830
