
Quadro extraído em 17 de Outubro de 2022 (00:04:15)
http://www.ine.pt



Localização geográfica (NUTS - 2013) (1) ;Volume de trabalho da mão-de-obra agrícola (UTA) por Localização geográfica (NUTS - 2013) e Tipo de mão-de-obra -  Decenal (2) ;;;;;;;;;
;Período de referência dos dados;;;;;;;;;
16G181111: Sezures;223;205;94;85;26;18;1;16;1;
16G181112: Trancozelos;102;90;43;31;16;13;7;5;0;
16G181114: União das freguesias de Antas e Matela;166;162;84;57;21;4;0;3;1;
16G181115: União das freguesias de Vila Cova do Covelo/Mareco;122;118;61;46;11;4;1;3;0;
16G1814: Santa Comba Dão;1210;1064;477;406;181;146;74;66;6;
16G181403: Pinheiro de Ázere;114;97;44;37;16;17;9;8;0;
16G181405: São Joaninho;203;184;86;69;30;19;4;13;2;
16G181406: São João de Areias;213;180;78;61;41;33;18;14;1;
16G181410: União das freguesias de Ovoa e Vimieiro;204;174;75;68;31;30;18;11;1;
16G181411: União das freguesias de Santa Comba Dão e Couto do Mosteiro;211;183;82;71;30;28;21;7;1;
16G181412: União das freguesias de Treixedo e Nagozela;264;246;111;102;33;19;5;13;1;
16G1816: São Pedro do Sul;2844;2702;1248;890;564;141;73;60;9;
16G181602: Bordonhos;56;52;23;16;13;4;2;2;0;
16G181606: Figueiredo de Alva;249;248;104;81;63;1;0;0;1;
16G181607: Manhouce;369;367;146;106;115;2;0;2;0;
16G181608: Pindelo dos Milagres;172;171;75;65;32;1;0;0;1;
16G181609: Pinho;174;169;82;59;29;4;0;4;1;
16G181612: São Félix;66;66;30;24;11;0;0;0;0;
16G181615: Serrazes;161;140;73;41;25;21;11;10;1;
16G181616: Sul;176;166;77;60;29;10;2;7;1;
16G181620: União das freguesias de Carvalhais e Candal;328;304;145;94;65;24;18;5;1;
16G181621: União das freguesias de Santa Cruz da Trapa e São Cristóvão de Lafões;221;213;98;73;41;9;6;2;0;
16G181622: União das freguesias de São Martinho das Moitas e Covas do Rio;188;185;91;62;32;3;1;2;0;
16G181623: União das freguesias de São Pedro do Sul, Várzea e Baiões;272;232;113;79;40;41;25;15;1;
16G181617: Valadares;214;208;102;70;36;6;3;3;0;
16G181619: Vila Maior;197;182;88;61;33;15;6;8;1;
16G1817: Sátão;2612;2487;1145;933;409;125;28;87;9;
16G181702: Avelal;62;60;28;24;8;2;0;1;0;
16G181704: Ferreira de Aves;821;788;348;284;157;33;10;20;3;
16G181706: Mioma;238;234;102;94;39;4;1;2;1;
16G181707: Rio de Moinhos;233;199;100;73;27;34;5;28;1;
16G181709: São Miguel de Vila Boa;248;237;112;87;39;11;3;7;1;
16G181710: Sátão;358;350;163;120;67;9;0;7;1;
16G181711: Silvã de Cima;194;168;79;67;21;27;8;18;0;
16G181713: União das freguesias de Águas Boas e Forles;60;58;31;21;6;2;1;1;0;
16G181714: União das freguesias de Romãs, Decermilo e Vila Longa;397;393;183;165;46;4;1;2;1;
16G1821: Tondela;4877;4077;1960;1482;636;800;475;310;14;
16G182102: Campo de Besteiros;199;137;66;53;18;62;46;15;1;
16G182103: Canas de Santa Maria;341;270;129;104;38;71;32;38;1;
16G182105: Castelões;294;273;136;96;42;20;10;9;1;
16G182106: Dardavaz;198;183;87;66;31;15;2;13;1;
16G182107: Ferreirós do Dão;54;50;24;19;7;3;1;2;0;
16G182108: Guardão;407;117;53;40;24;290;284;6;0;
16G182109: Lajeosa do Dão;410;358;177;126;55;52;12;39;1;
16G182110: Lobão da Beira;196;165;83;62;20;31;7;23;1;
16G182111: Molelos;252;220;104;83;33;32;15;16;1;
16G182116: Parada de Gonta;108;86;42;30;15;21;5;16;0;
16G182118: Santiago de Besteiros;233;219;113;81;25;14;1;13;1;
16G182122: Tonda;190;160;78;56;26;30;13;16;1;
16G182127: União das freguesias de Barreiro de Besteiros e Tourigo;374;365;172;137;56;8;1;6;1;
16G182128: União das freguesias de Caparrosa e Silvares;280;269;142;95;32;11;0;10;1;
16G182129: União das freguesias de Mouraz e Vila Nova da Rainha;258;239;112;86;41;19;6;12;1;
16G182130: União das freguesias de São João do Monte e Mosteirinho;336;331;153;117;61;5;0;5;1;
16G182131: União das freguesias de São Miguel do Outeiro e Sabugosa;222;169;82;55;32;53;19;33;1;
16G182132: União das freguesias de Tondela e Nandufe;225;200;91;74;36;25;12;12;1;
16G182133: União das freguesias de Vilar de Besteiros e Mosteiro de Fráguas;302;264;117;103;45;37;10;26;1;
16G1822: Vila Nova de Paiva;942;899;462;289;148;43;3;34;6;
16G182203: Pendilhe;113;111;55;33;24;2;0;2;0;
16G182204: Queiriga;95;92;52;32;7;4;0;4;0;
16G182205: Touro;321;301;146;98;58;20;0;17;3;
16G182208: União das freguesias de Vila Nova de Paiva, Alhais e Fráguas;193;180;99;56;26;13;1;10;2;
16G182206: Vila Cova à Coelheira;219;215;110;71;34;4;2;2;1;
16G1823: Viseu;6379;5724;2798;1993;933;655;304;332;19;
16G182301: Abraveses;107;96;48;28;19;12;2;9;1;
16G182304: Bodiosa;198;184;78;69;37;15;8;5;1;
16G182305: Calde;265;261;121;97;43;4;1;3;1;
16G182306: Campo;129;122;59;43;20;6;4;2;1;
16G182307: Cavernães;176;157;73;49;35;19;7;12;0;
16G182310: Cota;353;334;155;122;56;19;14;5;1;
16G182337: Coutos de Viseu;205;171;86;64;21;34;22;12;1;
16G182315: Fragosela;143;128;59;43;25;15;3;12;0;
16G182316: Lordosa;221;212;97;73;42;9;4;4;1;
16G182318: Mundão;81;65;29;26;11;16;11;5;0;
16G182319: Orgens;143;127;63;47;17;16;11;5;1;
16G182320: Povolide;310;244;118;77;49;66;32;33;1;
16G182321: Ranhados;77;58;28;18;13;19;10;8;0;
16G182339: Repeses e São Salvador;56;52;27;22;3;4;3;1;0;
16G182322: Ribafeita;172;162;77;69;17;10;5;5;0;
16G182323: Rio de Loba;153;143;70;52;22;10;0;10;0;
16G182325: Santos Evos;221;210;104;70;36;11;3;7;1;
16G182340: São Cipriano e Vil de Souto;250;221;115;80;26;29;6;22;2;
16G182327: São João de Lourosa;708;598;287;187;124;111;52;57;2;
16G182329: São Pedro de France;368;356;171;106;79;12;4;7;1;
16G182317: Silgueiros;817;720;366;266;88;97;52;44;2;
16G182335: União das freguesias de Barreiros e Cepões;295;278;139;95;44;18;6;11;1;
16G182336: União das freguesias de Boa Aldeia, Farminhão e Torredeita;510;474;246;167;61;37;1;35;1;
16G182338: Faíl e Vila Chã de Sá;344;309;157;115;37;35;17;17;1;
16G182341: Viseu;75;44;28;10;7;31;28;3;0;
16G1824: Vouzela;2033;1930;844;709;377;103;55;41;7;
16G182401: Alcofra;257;253;110;89;54;4;0;3;1;
16G182403: Campia;301;283;127;96;60;18;8;9;1;
16G182407: Fornelo do Monte;142;142;68;56;18;0;0;0;0;
16G182409: Queirã;473;472;192;188;92;2;0;1;1;
16G182410: São Miguel do Mato;124;93;40;36;17;31;21;9;0;
16G182413: União das freguesias de Cambra e Carvalhal de Vermilhas;271;255;109;91;56;16;10;6;1;
16G182414: União das freguesias de Fataunços e Figueiredo das Donas;115;104;47;40;18;11;8;2;1;
16G182415: União das freguesias de Vouzela e Paços de Vilharigues;164;151;72;52;27;12;7;4;1;
16G182411: Ventosa;186;177;80;62;35;9;1;8;1;
16H: Beira Baixa;13045;10782;5863;3795;1124;2263;929;1280;54;
16H0502: Castelo Branco;4979;4266;2349;1447;470;713;354;340;19;
16H050201: Alcains;178;115;68;36;11;63;48;14;1;
16H050202: Almaceda;210;206;108;79;20;3;0;2;1;
16H050203: Benquerenças;153;147;85;36;27;5;1;4;1;
16H050205: Castelo Branco;560;441;232;137;72;120;66;52;2;
16H050211: Lardosa;264;233;142;69;22;30;17;12;1;
16H050212: Louriçal do Campo;158;133;75;49;9;25;14;10;1;
16H050214: Malpica do Tejo;366;281;162;92;27;85;61;23;1;
16H050216: Monforte da Beira;171;104;68;31;5;67;24;41;1;
16H050220: Salgueiro do Campo;239;221;120;76;26;18;3;14;1;
16H050221: Santo André das Tojeiras;384;363;194;138;31;21;3;17;1;
16H050222: São Vicente da Beira;351;337;175;127;34;14;4;9;1;
16H050223: Sarzedas;571;547;280;187;80;24;5;18;2;
16H050225: Tinalhas;88;68;38;25;5;20;9;11;0;
16H050226: União das freguesias de Cebolais de Cima e Retaxo;75;69;44;17;7;6;1;5;0;
16H050227: União das freguesias de Escalos de Baixo e Mata;268;208;124;67;17;60;29;29;2;
16H050228: União das freguesias de Escalos de Cima e Lousa;349;265;148;99;18;84;43;40;1;
16H050229: União das freguesias de Freixial e Juncal do Campo;199;177;101;56;21;22;7;14;1;
16H050230: União das freguesias de Ninho do Açor e Sobral do Campo;215;195;106;69;19;20;12;8;0;
16H050231: União das freguesias de Póvoa de Rio de Moinhos e Cafede;183;158;79;60;19;25;7;17;1;
16H0505: Idanha-a-Nova;2806;1679;972;591;115;1128;436;677;15;
16H050502: Aldeia de Santa Margarida;123;106;57;41;8;17;8;9;0;
16H050505: Ladoeiro;444;144;96;39;10;299;88;209;2;
16H050506: Medelim;62;40;24;14;2;22;13;10;0;
16H050509: Oledo;145;94;55;37;2;51;33;17;0;
16H050510: Penha Garcia;212;161;84;65;11;52;19;32;1;
16H050511: Proença-a-Velha;123;76;44;26;6;47;20;27;0;
16H050512: Rosmaninhal;164;120;69;40;10;44;30;11;3;
16H050514: São Miguel de Acha;90;64;39;17;8;26;10;15;1;
16H050516: Toulões;113;109;61;41;7;4;3;1;0;
16H050518: União das freguesias de Idanha-a-Nova e Alcafozes;563;133;86;40;7;430;146;282;3;
16H050519: União das freguesias de Monfortinho e Salvaterra do Extremo;157;137;83;50;4;20;11;9;0;
16H050520: União das freguesias de Monsanto e Idanha-a-Velha;381;352;188;140;25;29;18;11;1;
16H050521: União das freguesias de Zebreira e Segura;228;142;86;41;16;86;39;45;2;
16H0506: Oleiros;1502;1419;729;526;165;82;10;69;3;
16H050601: Álvaro;107;105;55;39;11;2;0;2;0;
16H050603: Cambas;108;107;60;39;8;1;0;1;0;
16H050613: Estreito-Vilar Barroco;267;259;150;87;22;8;0;7;1;
16H050605: Isna;136;135;65;44;26;1;0;1;0;
16H050606: Madeirã;67;60;25;22;13;7;5;2;0;
16H050607: Mosteiro;110;106;55;37;14;3;1;2;0;
16H050614: Oleiros-Amieira;461;414;200;172;42;46;0;45;1;
16H050609: Orvalho;90;84;42;33;9;6;0;6;0;
16H050610: Sarnadas de São Simão;75;75;44;23;8;1;0;0;0;
16H050611: Sobral;81;74;33;29;12;7;5;3;0;
16H0507: Penamacor;1578;1442;825;522;95;136;66;64;6;
16H050704: Aranhas;103;102;69;29;5;1;1;0;0;
16H050706: Benquerença;160;151;83;55;13;9;5;3;0;
16H050707: Meimão;106;105;55;36;14;1;0;1;0;
16H050708: Meimoa;158;156;80;57;18;3;1;1;1;
16H050710: Penamacor;277;223;121;81;21;54;29;23;2;
16H050711: Salvador;142;134;84;46;4;8;8;0;0;
16H050713: União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires;313;297;174;116;7;16;8;7;1;
16H050714: União das freguesias de Pedrógão de São Pedro e Bemposta;236;202;114;77;11;34;14;19;1;
16H050712: Vale da Senhora da Póvoa;84;73;46;24;3;11;1;9;1;
16H0508: Proença-a-Nova;1433;1340;623;499;218;93;15;71;8;
16H050802: Montes da Senhora;152;136;72;45;18;16;4;11;1;
16H050805: São Pedro do Esteval;219;214;97;86;31;5;0;3;2;
16H050807: União das freguesias de Proença-a-Nova e Peral;647;608;271;239;98;39;5;31;3;
16H050808: União das freguesias de Sobreira Formosa e Alvito da Beira;415;382;183;129;70;33;6;25;2;
16H0511: Vila Velha de Ródão;748;636;365;211;60;112;48;59;4;
16H051101: Fratel;193;168;91;63;14;25;13;11;1;
16H051102: Perais;170;141;85;39;18;28;12;15;1;
16H051103: Sarnadas de Ródão;134;122;77;40;5;13;4;8;0;
16H051104: Vila Velha de Ródão;251;205;113;69;23;46;20;24;2;
16I: Médio Tejo;16272;13765;7254;4730;1781;2508;1581;850;76;
16I1401: Abrantes;2402;1760;975;639;146;643;480;156;7;
16I140104: Bemposta;220;134;71;46;16;87;68;18;0;
16I140119: Carvalhal;106;104;57;44;3;2;0;2;0;
16I140118: Fontes;103;95;49;38;8;8;0;8;0;
16I140105: Martinchel;192;187;95;83;10;5;0;4;0;
16I140106: Mouriscas;247;198;117;65;16;49;13;35;1;
16I140107: Pego;104;93;58;34;1;11;6;3;1;
16I140108: Rio de Moinhos;45;24;16;5;3;21;13;8;0;
16I140115: Tramagal;55;34;20;8;6;22;18;3;0;
16I140120: União das freguesias de Abrantes (São Vicente e São João) e Alferrarede;602;297;153;98;46;305;274;29;2;
16I140121: União das freguesias de Aldeia do Mato e Souto;117;111;66;36;9;6;1;5;0;
16I140122: União das freguesias de Alvega e Concavada;197;169;92;72;4;28;22;5;1;
16I140123: União das freguesias de São Facundo e Vale das Mós;186;134;84;44;6;52;33;19;0;
16I140124: União das freguesias de São Miguel do Rio Torto e Rossio ao Sul do Tejo;228;181;96;66;19;47;31;15;0;
16I1402: Alcanena;711;626;386;167;74;84;37;41;7;
16I140202: Bugalhos;105;92;55;24;13;13;5;6;1;
16I140206: Minde;57;52;36;11;5;5;0;4;1;
16I140207: Moitas Venda;29;28;20;4;4;1;0;1;0;
16I140208: Monsanto;53;49;29;12;9;5;2;3;0;
16I140209: Serra de Santo António;139;109;65;35;9;30;17;12;1;
16I140211: União das freguesias de Alcanena e Vila Moreira;94;75;46;20;9;19;11;8;1;
16I140212: União das freguesias de Malhou, Louriceira e Espinheiro;235;223;137;61;25;12;2;8;2;
16I1408: Constância;127;63;39;18;6;64;52;12;0;
16I140801: Constância;32;5;3;1;1;27;26;1;0;
16I140802: Montalvo;56;30;19;11;x;26;16;10;0;
16I140803: Santa Margarida da Coutada;39;28;17;5;5;11;10;1;0;
16I1410: Entroncamento;50;29;19;9;2;20;18;3;0;
16I141002: Nossa Senhora de Fátima;- -;- -;- -;- -;- -;- -;- -;- -;- -;
16I141001: São João Baptista;50;29;19;9;2;20;18;3;0;
16I1411: Ferreira do Zêzere;1351;1105;576;389;141;246;170;71;6;
16I141101: Águas Belas;173;121;65;45;11;52;43;9;1;
16I141103: Beco;170;157;76;56;25;14;4;9;1;
16I141104: Chãos;118;112;56;45;12;6;0;5;1;
16I141106: Ferreira do Zêzere;151;63;34;18;11;88;81;7;0;
16I141107: Igreja Nova do Sobral;91;78;50;21;7;13;9;3;0;
16I141110: Nossa Senhora do Pranto;169;144;76;54;13;25;13;12;1;
16I141111: União das freguesias de Areias e Pias;479;432;219;151;62;48;20;25;2;
16I1413: Mação;1061;1025;536;381;108;36;14;19;4;
16I141302: Amêndoa;77;74;33;30;10;3;1;2;0;
16I141303: Cardigos;157;152;83;48;20;5;2;2;1;
16I141304: Carvoeiro;171;168;85;68;16;2;0;2;0;
16I141305: Envendos;240;232;128;84;20;8;2;5;1;
16I141307: Ortiga;68;63;32;24;7;5;3;2;0;
16I141309: União das freguesias de Mação, Penhascoso e Aboboreira;348;337;175;127;35;12;5;6;1;
16I1421: Ourém;2919;2707;1388;980;339;213;87;113;12;
16I142101: Alburitel;105;96;51;32;13;9;0;9;0;
16I142102: Atouguia;124;117;66;35;16;7;0;7;0;
16I142104: Caxarias;176;173;96;73;5;2;2;0;0;
16I142105: Espite;117;116;61;55;0;1;0;0;1;
16I142106: Fátima;248;231;123;70;38;17;11;5;1;
16I142115: Nossa Senhora da Piedade;227;207;98;73;36;20;5;14;1;
16I142111: Nossa Senhora das Misericórdias;420;371;193;110;69;49;24;22;3;
16I142113: Seiça;166;143;80;42;21;24;8;15;1;
16I142119: União das freguesias de Freixianda, Ribeira do Fárrio e Formigais;429;408;202;169;37;21;0;18;2;
16I142120: União das freguesias de Gondemaria e Olival;311;279;149;101;29;32;17;14;1;
16I142121: União das freguesias de Matas e Cercal;133;127;61;46;20;6;0;5;1;
16I142122: União das freguesias de Rio de Couros e Casal dos Bernardos;336;325;150;128;47;11;6;4;1;
16I142114: Urqueira;129;114;59;47;8;15;14;0;0;
16I1417: Sardoal;615;578;302;181;95;38;14;21;2;
16I141701: Alcaravela;241;233;112;75;46;8;2;6;1;
16I141702: Santiago de Montalegre;66;63;40;19;4;3;0;3;0;
16I141703: Sardoal;234;210;112;66;33;23;12;10;1;
16I141704: Valhascos;75;72;39;21;12;4;0;3;0;
16I0509: Sertã;2374;2118;1008;767;344;256;126;123;7;
16I050901: Cabeçudo;47;39;18;13;9;7;1;6;0;
16I050902: Carvalhal;87;81;36;26;20;6;1;4;0;
16I050903: Castelo;214;197;93;82;22;18;3;14;1;
16I050911: Pedrógão Pequeno;206;170;86;55;29;36;31;4;1;
16I050912: Sertã;540;442;202;170;70;98;61;36;1;
16I050913: Troviscal;280;259;116;99;45;21;2;18;1;
16I050915: União das freguesias de Cernache do Bonjardim, Nesperal e Palhais;483;430;216;155;59;53;24;27;1;
16I050916: União das freguesias de Cumeada e Marmeleiro;197;194;99;68;27;3;0;3;1;
16I050917: União das freguesias de Ermida e Figueiredo;157;150;67;51;33;7;2;5;1;
16I050914: Várzea dos Cavaleiros;162;155;76;48;31;7;1;6;0;
16I1418: Tomar;2635;2004;1064;692;247;632;446;172;14;
16I141802: Asseiceira;436;211;118;66;27;226;219;7;0;
16I141804: Carregueiros;70;61;39;22;1;8;5;3;0;
16I141808: Olalhas;294;257;116;89;52;37;5;31;1;
16I141809: Paialvo;180;102;58;37;7;78;72;4;2;
16I141814: Sabacheira;118;111;60;39;12;6;0;6;1;
16I141813: São Pedro de Tomar;148;129;72;40;17;19;7;11;0;
16I141817: União das freguesias de Além da Ribeira e Pedreira;134;128;67;49;12;6;2;4;1;
16I141818: União das freguesias de Casais e Alviobeira;468;381;196;150;36;87;59;25;3;
16I141819: União das freguesias de Madalena e Beselga;366;297;167;98;32;69;31;33;5;
16I141820: União das freguesias de Serra e Junceira;283;213;111;63;39;71;33;36;1;
16I141821: União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais;139;114;61;40;12;25;13;11;1;
16I1419: Torres Novas;1572;1327;749;354;224;245;122;109;14;
16I141902: Assentiz;173;162;81;49;33;10;3;6;1;
16I141904: Chancelaria;153;143;67;47;28;10;4;5;2;
16I141917: Meia Via;- -;- -;- -;- -;- -;- -;- -;- -;- -;
16I141909: Pedrógão;122;102;62;20;21;20;5;14;1;
16I141910: Riachos;124;67;43;17;6;58;26;29;2;
16I141918: União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel;293;278;172;78;28;15;5;8;3;
16I141919: União das freguesias de Olaia e Paço;158;133;78;32;23;25;7;17;1;
16I141920: União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago);321;254;138;71;45;66;47;17;2;
16I141921: União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca;186;151;89;33;29;35;22;12;1;
16I141916: Zibreira;42;36;20;6;10;5;4;1;1;
16I0510: Vila de Rei;382;369;178;141;50;14;8;5;1;
16I051001: Fundada;78;78;38;33;7;0;0;0;0;
16I051002: São João do Peso;39;37;18;12;6;3;0;2;0;
16I051003: Vila de Rei;265;254;121;96;37;11;8;3;0;
16I1420: Vila Nova da Barquinha;73;56;34;13;9;17;11;6;1;
16I142001: Atalaia;22;14;8;3;3;8;5;3;0;
16I142002: Praia do Ribatejo;24;18;9;5;4;6;5;1;0;
16I142003: Tancos;4;4;3;1;x;1;1;0;0;
16I142006: Vila Nova da Barquinha;22;20;14;4;2;3;0;2;0;
16J: Beiras e Serra da Estrela;32331;28160;15424;9595;3141;4171;1400;2590;181;
16J0902: Almeida;1371;1317;723;443;151;55;25;23;7;
16J090203: Almeida;121;104;53;35;16;17;11;5;0;
16J090207: Castelo Bom;38;37;21;14;1;1;0;1;0;
16J090209: Freineda;67;63;34;20;9;4;0;3;1;
16J090210: Freixo;57;55;34;14;8;2;1;1;0;
16J090213: Malhada Sorda;88;85;49;31;5;3;1;1;0;
16J090219: Nave de Haver;102;100;57;39;4;3;1;1;0;
16J090224: São Pedro de Rio Seco;40;40;25;13;2;1;0;0;0;
16J090230: União das freguesias de Amoreira, Parada e Cabreira;100;98;56;34;8;2;1;0;1;
16J090231: União das freguesias de Azinhal, Peva e Valverde;129;126;66;38;22;3;2;1;0;
16J090232: União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela;117;116;61;44;12;1;0;1;1;
16J090233: União das freguesias de Junça e Naves;82;78;45;24;10;4;4;0;0;
16J090234: União das freguesias de Leomil, Mido, Senouras e Aldeia Nova;140;139;75;51;13;1;0;0;0;
16J090235: União das freguesias de Malpartida e Vale de Coelha;74;71;38;23;10;4;2;1;0;
16J090236: União das freguesias de Miuzela e Porto de Ovelha;91;87;46;29;12;4;0;3;0;
16J090227: Vale da Mula;71;67;34;23;11;3;2;1;0;
16J090229: Vilar Formoso;54;51;30;13;9;3;0;3;0;
16J0501: Belmonte;1199;1066;591;363;113;132;59;68;5;
16J050102: Caria;322;272;161;79;32;50;20;28;2;
16J050104: Inguias;245;228;127;83;18;18;5;12;1;
16J050105: Maçainhas;114;107;61;33;13;7;2;5;0;
16J050106: União das freguesias de Belmonte e Colmeal da Torre;517;461;243;168;50;57;32;23;2;
16J0903: Celorico da Beira;1469;1319;681;456;182;150;38;100;12;
16J090302: Baraçal;43;41;21;14;5;2;0;2;0;
16J090304: Carrapichana;31;24;13;7;4;7;2;5;0;
16J090322: Casas do Soeiro;26;24;13;6;5;2;0;1;0;
16J090306: Forno Telheiro;157;131;64;44;22;27;11;15;1;
16J090307: Lajeosa do Mondego;71;58;32;20;6;13;4;8;1;
16J090308: Linhares;71;70;41;24;4;1;1;0;1;
16J090309: Maçal do Chão;71;54;28;22;4;17;5;12;0;
16J090310: Mesquitela;64;59;36;16;8;4;0;3;1;
16J090311: Minhocal;101;83;38;30;15;18;11;7;0;
16J090312: Prados;57;54;25;18;11;4;0;3;1;
16J090314: Ratoeira;72;67;35;22;9;5;0;5;0;
16J090323: União das freguesias de Açores e Velosa;101;94;46;38;9;7;2;5;1;
16J090324: União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego;257;238;116;81;40;19;2;16;2;
16J090325: União das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais;114;106;56;37;12;8;1;6;2;
16J090326: União das freguesias de Rapa e Cadafaz;131;125;61;46;18;7;1;6;1;
16J090318: Vale de Azares;101;94;54;30;10;7;0;7;1;
16J0503: Covilhã;2880;2463;1356;793;315;416;195;210;12;
16J050302: Aldeia de São Francisco de Assis;23;22;12;7;4;1;0;1;0;
16J050305: Boidobra;193;166;81;57;28;27;16;10;1;
16J050308: Cortes do Meio;119;116;64;34;17;3;1;1;1;
16J050309: Dominguizo;25;21;14;6;1;5;2;2;0;
16J050310: Erada;36;36;24;10;3;0;0;0;0;
16J050311: Ferro;400;363;165;141;57;37;13;23;1;
16J050312: Orjais;136;97;67;21;10;39;14;24;0;
16J050314: Paul;135;114;69;35;10;21;20;1;1;
16J050315: Peraboa;186;145;84;41;21;40;20;19;2;
16J050318: São Jorge da Beira;31;29;14;11;4;2;0;2;0;
16J050322: Sobral de São Miguel;59;58;28;23;7;1;0;1;0;
16J050324: Tortosendo;201;156;94;38;24;45;29;15;1;
16J050325: Unhais da Serra;85;76;48;24;4;9;0;8;1;
16J050332: União das freguesias de Barco e Coutada;125;116;66;33;17;9;2;6;1;
16J050333: União das freguesias de Cantar-Galo e Vila do Carvalho;65;59;36;15;8;6;4;2;0;
16J050334: União das freguesias de Casegas e Ourondo;116;114;52;37;24;2;0;2;0;
16J050335: União das freguesias de Covilhã e Canhoso;129;100;61;28;11;29;20;8;1;
16J050336: União das freguesias de Peso e Vales do Rio;69;62;38;20;5;7;1;6;0;
16J050337: União das freguesias de Teixoso e Sarzedo;416;330;179;113;39;86;35;49;2;
16J050338: União das freguesias de Vale Formoso e Aldeia do Souto;195;151;88;48;16;43;18;25;1;
16J050327: Verdelhos;138;132;74;50;8;6;0;5;0;
16J0904: Figueira de Castelo Rodrigo;1754;1198;700;379;119;556;198;345;13;
16J090403: Castelo Rodrigo;85;24;13;8;3;61;32;28;0;
16J090406: Escalhão;252;167;105;49;13;85;29;53;3;
16J090408: Figueira de Castelo Rodrigo;204;147;86;47;14;56;23;32;1;
16J090410: Mata de Lobos;125;99;54;33;12;26;18;7;1;
16J090418: União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;232;193;114;59;20;40;13;26;1;
16J090419: União das freguesias de Almofala e Escarigo;158;119;70;41;9;38;12;24;2;
16J090420: União das freguesias de Cinco Vilas e Reigada;143;110;63;33;15;33;10;23;1;
16J090421: União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia;232;193;112;64;17;39;6;31;2;
16J090422: União das freguesias do Colmeal e Vilar Torpim;83;68;41;21;6;16;12;3;1;
16J090415: Vermiosa;239;77;42;24;10;163;44;118;1;
16J0905: Fornos de Algodres;709;645;331;225;90;63;12;47;4;
